Date , FIT101 Total m3 , FIT210 Total m3 , FIT230 Total m3 , FIT250 Total m3 , FIT401 Total m3 
2023-12-18 3:43:00 PM,544.1542,160.6438,200.5169,229.368,549.3997
2023-12-18 4:43:00 PM,544.5936,161.0832,200.9563,229.368,549.8356
2023-12-18 5:43:00 PM,545.033,161.5226,201.3957,229.368,550.2709
2023-12-18 6:43:00 PM,545.4724,161.962,201.8351,229.368,550.5412
2023-12-18 7:43:00 PM,545.9122,162.453,202.3261,229.368,550.9659
2023-12-18 8:43:00 PM,546.3516,162.9474,202.8204,229.368,551.4054
2023-12-18 9:43:00 PM,546.791,163.4417,203.3147,229.368,551.8447
2023-12-18 10:43:00 PM,547.2305,163.9347,203.8081,229.368,552.2843
2023-12-18 11:43:00 PM,547.67,164.429,204.3025,229.368,552.7238
2023-12-19 12:43:00 AM,548.1094,164.9233,204.7968,229.368,552.9758
2023-12-19 1:43:00 AM,548.5489,165.4176,205.2912,229.368,553.2683
2023-12-19 2:43:00 AM,548.9885,165.9119,205.7856,229.368,553.7079
2023-12-19 3:43:00 AM,549.4278,166.4053,206.2796,229.368,554.1472
2023-12-19 4:43:00 AM,549.8672,166.8984,206.7734,229.368,554.5867
2023-12-19 5:43:00 AM,550.3068,167.3908,207.2674,229.368,555.0262
2023-12-19 6:43:00 AM,550.7463,167.8803,207.7607,229.368,555.4657
2023-12-19 7:43:00 AM,551.1856,168.3568,208.2488,229.368,555.905
2023-12-19 8:43:00 AM,551.6254,168.8288,208.736,229.368,556.3446
2023-12-19 9:43:00 AM,552.0648,169.323,209.2304,229.368,556.7841
2023-12-19 10:43:00 AM,552.5043,169.8163,209.7247,229.3681,557.2235
2023-12-19 11:43:00 AM,552.9437,170.3033,210.2172,229.3681,557.663
2023-12-19 12:43:00 PM,553.3832,170.7852,210.7085,229.3681,558.1024
2023-12-19 1:43:00 PM,553.8226,171.2572,211.1957,229.3681,558.5419
2023-12-19 2:43:00 PM,554.2621,171.7199,211.6786,229.3681,558.9813
2023-12-19 3:43:00 PM,554.7015,172.1793,212.1591,229.3681,559.4208
2023-12-19 4:43:00 PM,555.141,172.63,212.6294,229.3681,559.8602
2023-12-19 5:43:00 PM,555.5807,173.1137,213.117,229.3681,560.1519
2023-12-19 6:43:00 PM,556.0203,173.6082,213.6115,229.3681,560.5897
2023-12-19 7:43:00 PM,556.4597,174.1026,214.1059,229.3681,561.0291
2023-12-19 8:43:00 PM,556.8991,174.5968,214.6001,229.3681,561.4686
2023-12-19 9:43:00 PM,557.3384,175.0909,215.0943,229.3681,561.9079
2023-12-19 10:43:00 PM,557.778,175.5854,215.5888,229.3681,562.3475
2023-12-19 11:43:00 PM,558.2175,176.0798,216.0832,229.3681,562.7869
2023-12-20 12:43:00 AM,558.6569,176.5742,216.5776,229.3681,563.2264
2023-12-20 1:43:00 AM,559.0964,177.0686,217.072,229.3681,563.6658
2023-12-20 2:43:00 AM,559.5358,177.563,217.5664,229.3681,564.1053
2023-12-20 3:43:00 AM,559.9753,178.0574,218.0607,229.3681,564.5447
2023-12-20 4:43:00 AM,560.4147,178.5518,218.5551,229.3681,564.9842
2023-12-20 5:43:00 AM,560.8542,179.0461,219.0495,229.3681,565.4236
2023-12-20 6:43:00 AM,561.2936,179.5405,219.5439,229.3681,565.8631
2023-12-20 7:43:00 AM,561.7332,180.035,220.0384,229.3681,566.3027
2023-12-20 8:43:00 AM,562.1725,180.5289,220.5326,229.3681,566.742
2023-12-20 9:43:00 AM,562.612,181.023,221.0269,229.3681,567.1815
2023-12-20 10:43:00 AM,563.0519,181.5172,221.5218,229.3681,567.621
2023-12-20 11:43:00 AM,563.4914,182.0115,222.0162,229.3681,568.0605
2023-12-20 12:43:00 PM,563.9307,182.5057,222.5105,229.3681,568.4998
2023-12-20 1:43:00 PM,564.3703,183.0001,223.005,229.3681,568.9394
2023-12-20 2:43:00 PM,564.8099,183.4946,223.4994,229.3681,569.3788
2023-12-20 3:43:00 PM,565.2495,183.9891,223.9939,229.3681,569.8184
2023-12-20 4:43:00 PM,565.6888,184.4833,224.4882,229.3681,570.1999
2023-12-20 5:43:00 PM,566.1283,184.9777,224.9825,229.3681,570.639
2023-12-20 6:43:00 PM,566.5677,185.4718,225.4769,229.3681,571.0777
2023-12-20 7:43:00 PM,567.0073,185.9663,225.9714,229.3681,571.5173
2023-12-20 8:43:00 PM,567.4468,186.4607,226.4658,229.3681,571.9567
2023-12-20 9:43:00 PM,567.8861,186.9549,226.96,229.3681,572.3961
2023-12-20 10:43:00 PM,568.3256,187.4493,227.4544,229.3681,572.8355
2023-12-20 11:43:00 PM,568.7651,187.9438,227.9489,229.3681,573.2751
2023-12-21 12:43:00 AM,569.2046,188.4382,228.4433,229.3681,573.7145
2023-12-21 1:43:00 AM,569.644,188.9326,228.9377,229.3681,574.154
2023-12-21 2:43:00 AM,570.0835,189.427,229.4321,229.3681,574.5934
2023-12-21 3:43:00 AM,570.5229,189.9214,229.9265,229.3681,575.0329
2023-12-21 4:43:00 AM,570.9624,190.4157,230.4209,229.3681,575.4724
2023-12-21 5:43:00 AM,571.4019,190.9101,230.9153,229.3681,575.9118
2023-12-21 6:43:00 AM,571.8416,191.4047,231.4098,229.3681,576.3514
2023-12-21 7:43:00 AM,572.2809,191.899,231.904,229.3681,576.7673
2023-12-21 8:43:00 AM,572.7206,192.3909,232.3985,229.3681,577.1896
2023-12-21 9:43:00 AM,573.1603,192.8818,232.8929,229.3681,577.4877
2023-12-21 10:43:00 AM,573.5999,193.3741,233.387,229.3681,577.7074
2023-12-21 11:43:00 AM,574.0394,193.8614,233.8814,229.3681,577.9271
2023-12-21 12:43:00 PM,574.4788,194.3402,234.3757,229.3681,578.1469
2023-12-21 1:43:00 PM,574.9187,194.8116,234.8672,229.3681,578.365
2023-12-21 2:43:00 PM,575.3624,195.2828,235.3575,229.3681,578.4702
2023-12-21 3:43:00 PM,575.8027,195.7607,235.8519,229.3681,578.6852
2023-12-21 4:43:00 PM,576.2505,196.2408,236.3463,229.3681,578.9048
2023-12-21 5:43:00 PM,576.694,196.7233,236.8408,229.3681,579.1284
2023-12-21 6:43:00 PM,577.1348,197.2055,237.3345,229.3681,579.4205
2023-12-21 7:43:00 PM,577.5743,197.6783,237.8283,229.3681,579.6521
2023-12-21 8:43:00 PM,578.0154,198.1509,238.3214,229.3681,579.9068
2023-12-21 9:43:00 PM,578.4553,198.6235,238.8139,229.3681,580.1668
2023-12-21 10:43:00 PM,578.8946,199.0949,239.3044,229.3681,580.4548
2023-12-21 11:43:00 PM,579.334,199.5658,239.794,229.3681,580.7559
2023-12-22 12:43:00 AM,579.7736,200.0385,240.2836,229.3681,581.058
2023-12-22 1:43:00 AM,580.2131,200.5111,240.7724,229.3681,581.3696
2023-12-22 2:43:00 AM,580.6525,200.9839,241.2605,229.3681,581.5996
2023-12-22 3:43:00 AM,581.0919,201.4573,241.748,229.3681,581.8193
2023-12-22 4:43:01 AM,581.5316,201.9327,242.236,229.3681,582.0391
2023-12-22 5:43:00 AM,581.9709,202.4066,242.7227,229.3681,582.2588
2023-12-22 6:43:00 AM,582.4103,202.8776,243.204,229.3681,582.4785
2023-12-22 7:43:00 AM,582.8502,203.3555,243.6865,229.3681,582.6983
2023-12-22 8:43:00 AM,583.2896,203.8493,244.1807,229.3681,582.918
2023-12-22 9:43:00 AM,583.729,204.3431,244.6749,229.3681,583.1377
2023-12-22 10:43:00 AM,584.1685,204.8371,245.1693,229.3681,583.3574
2023-12-22 11:43:00 AM,584.6079,205.3238,245.6626,229.3681,583.5772
2023-12-22 12:43:00 PM,585.0474,205.8053,246.1552,229.3681,583.7969
2023-12-22 1:43:00 PM,585.4867,206.2821,246.6443,229.3681,584.2103
2023-12-22 2:43:00 PM,585.9263,206.7569,247.1326,229.3681,584.5848
2023-12-22 3:43:00 PM,586.3656,207.2272,247.6174,229.3681,584.8044
2023-12-22 4:43:00 PM,586.8052,207.6941,248.0974,229.3681,585.0242
2023-12-22 5:43:00 PM,587.2446,208.1563,248.5691,229.3681,585.244
2023-12-22 6:43:00 PM,587.6843,208.6245,249.0437,229.3681,585.4637
2023-12-22 7:43:00 PM,588.1238,209.1188,249.5381,229.3681,585.6834
2023-12-22 8:43:00 PM,588.5632,209.6131,250.0325,229.3681,585.9031
2023-12-22 9:43:00 PM,589.0027,210.1075,250.5269,229.3681,586.2786
2023-12-22 10:43:00 PM,589.4423,210.601,251.021,229.3681,586.7182
2023-12-22 11:43:00 PM,589.8816,211.0943,251.5153,229.3681,587.1575
2023-12-23 12:43:00 AM,590.3212,211.5884,252.0098,229.3681,587.5971
2023-12-23 1:43:00 AM,590.7605,212.0824,252.504,229.3681,588.0364
2023-12-23 2:43:01 AM,591.2001,212.5766,252.9985,229.3681,588.476
2023-12-23 3:43:00 AM,591.6395,213.0707,253.4929,229.3681,588.9155
2023-12-23 4:43:00 AM,592.079,213.5646,253.9873,229.3681,589.3549
2023-12-23 5:43:00 AM,592.5184,214.0583,254.4816,229.3681,589.7944
2023-12-23 6:43:00 AM,592.9579,214.5516,254.9759,229.3681,590.2338
2023-12-23 7:43:00 AM,593.3973,215.0435,255.47,229.3681,590.6733
2023-12-23 8:43:01 AM,593.8369,215.5332,255.9641,229.3681,591.1129
2023-12-23 9:43:00 AM,594.2762,216.0188,256.4074,229.3681,591.5522
2023-12-23 10:43:00 AM,594.7157,216.5024,256.8468,229.3681,591.9916
2023-12-23 11:43:00 AM,595.1555,216.9896,257.2869,229.3681,592.4312
2023-12-23 12:43:00 PM,595.5948,217.4838,257.7263,229.3681,592.8705
2023-12-23 1:43:00 PM,596.0343,217.9782,258.166,229.3681,593.31
2023-12-23 2:43:00 PM,596.4739,218.4727,258.6074,229.3681,593.7496
2023-12-23 3:43:00 PM,596.9132,218.9663,259.0517,229.3681,594.1889
2023-12-23 4:43:00 PM,597.3528,219.4602,259.4913,229.3681,594.6285
2023-12-23 5:43:00 PM,597.7922,219.9544,259.9308,229.3681,595.0679
2023-12-23 6:43:00 PM,598.2316,220.4482,260.3701,229.3681,595.5073
2023-12-23 7:43:00 PM,598.6711,220.9419,260.8097,229.3681,595.9468
2023-12-23 8:43:00 PM,599.1106,221.4357,261.2491,229.3681,596.3863
2023-12-23 9:43:00 PM,599.55,221.9295,261.6886,229.3681,596.8257
2023-12-23 10:43:00 PM,599.9895,222.4236,262.128,229.3681,597.2652
2023-12-23 11:43:00 PM,600.4291,222.9176,262.5676,229.3681,597.7048
2023-12-24 12:43:00 AM,600.8684,223.4117,263.0069,229.3681,598.1441
2023-12-24 1:43:00 AM,601.3075,223.9055,263.446,229.3681,598.5832
2023-12-24 2:43:00 AM,601.7469,224.3997,263.8855,229.3681,599.0226
2023-12-24 3:43:00 AM,602.1865,224.8939,264.3257,229.3681,599.4621
2023-12-24 4:43:00 AM,602.626,225.3883,264.7669,229.3681,599.9016
2023-12-24 5:43:00 AM,603.0654,225.8826,265.2124,229.3681,600.341
2023-12-24 6:43:00 AM,603.505,226.3767,265.6593,229.3681,600.7806
2023-12-24 7:43:00 AM,603.9443,226.871,266.0986,229.3681,601.2199
2023-12-24 8:43:00 AM,604.3838,227.365,266.5381,229.3681,601.6594
2023-12-24 9:43:00 AM,604.8232,227.8587,266.9775,229.3681,602.0988
2023-12-24 10:43:00 AM,605.2627,228.3522,267.417,229.3681,602.5383
2023-12-24 11:43:00 AM,605.7023,228.8445,267.8565,229.3681,602.9778
2023-12-24 12:43:00 PM,606.1416,229.3352,268.2959,229.3681,603.4172
2023-12-24 1:43:00 PM,606.5812,229.8276,268.7361,229.3681,603.8566
2023-12-24 2:43:00 PM,607.0208,230.3221,269.1762,229.3681,604.2962
2023-12-24 3:43:00 PM,607.4601,230.8163,269.6182,229.3681,604.7355
2023-12-24 4:43:00 PM,607.8996,231.3103,270.063,229.3681,605.1751
2023-12-24 5:43:00 PM,608.3391,231.8046,270.5024,229.3681,605.6146
2023-12-24 6:43:00 PM,608.7785,232.2989,270.9419,229.3681,606.054
2023-12-24 7:43:00 PM,609.218,232.7932,271.3813,229.3681,606.4935
2023-12-24 8:43:00 PM,609.6574,233.2875,271.8208,229.3681,606.9329
2023-12-24 9:43:00 PM,610.0969,233.7819,272.2602,229.3681,607.3724
2023-12-24 10:43:00 PM,610.5364,234.2758,272.6998,229.3681,607.812
2023-12-24 11:43:00 PM,610.9759,234.7701,273.1393,229.3681,608.2514
2023-12-25 12:43:00 AM,611.4152,235.2643,273.5786,229.3681,608.6907
2023-12-25 1:43:00 AM,611.8547,235.7586,274.0181,229.3681,609.1302
2023-12-25 2:43:00 AM,612.2943,236.2532,274.4633,229.3681,609.5698
2023-12-25 3:43:00 AM,612.7338,236.7476,274.9217,229.3681,610.0092
2023-12-25 4:43:00 AM,613.1732,237.2419,275.3915,229.3681,610.4487
2023-12-25 5:43:00 AM,613.6127,237.7363,275.8717,229.3681,610.8881
2023-12-25 6:43:00 AM,614.0522,238.2303,276.3362,229.3681,611.3276
2023-12-25 7:43:00 AM,614.4916,238.7247,276.7757,229.3681,611.767
2023-12-25 8:43:00 AM,614.9311,239.2189,277.2154,229.3681,612.2065
2023-12-25 9:43:00 AM,615.9709,240.3355,277.6229,229.3681,612.5508
2023-12-25 10:43:00 AM,616.4104,240.8231,278.0624,229.3681,612.7861
2023-12-25 11:43:00 AM,616.85,241.3102,278.502,229.3681,613.0059
2023-12-25 12:43:00 PM,617.2893,241.7912,278.9413,229.3681,613.2276
2023-12-25 1:43:00 PM,617.729,242.2722,279.3828,229.3681,613.6565
2023-12-25 2:43:00 PM,618.1686,242.7667,279.8285,229.3681,614.0961
2023-12-25 3:43:00 PM,618.608,243.2611,280.2835,229.3681,614.5355
2023-12-25 4:43:00 PM,619.0475,243.7554,280.7512,229.3681,614.9587
2023-12-25 5:43:00 PM,619.4869,244.2493,281.2088,229.3681,615.3721
2023-12-25 6:43:00 PM,619.9263,244.7434,281.6482,229.3681,615.8114
2023-12-25 7:43:00 PM,620.3658,245.2379,282.0877,229.3681,616.251
2023-12-25 8:43:00 PM,620.8053,245.732,282.5272,229.3681,616.6904
2023-12-25 9:43:00 PM,621.2448,246.2261,282.9666,229.3681,617.1299
2023-12-25 10:43:00 PM,621.6843,246.7204,283.4062,229.3681,617.5695
2023-12-25 11:43:00 PM,622.1237,247.2144,283.8456,229.3681,618.0088
2023-12-26 12:43:00 AM,622.5631,247.7086,284.285,229.3681,618.4482
2023-12-26 1:43:00 AM,623.0027,248.2031,284.7246,229.3681,618.8878
2023-12-26 2:43:00 AM,623.442,248.6973,285.1639,229.3681,619.3271
2023-12-26 3:43:00 AM,623.8816,249.1916,285.6035,229.3681,619.7667
2023-12-26 4:43:00 AM,624.321,249.6858,286.0429,229.3681,620.2062
2023-12-26 5:43:00 AM,624.7607,250.18,286.4835,229.3681,620.6456
2023-12-26 6:43:00 AM,625.2002,250.6744,286.9836,229.3681,621.0851
2023-12-26 7:43:00 AM,625.6396,251.1688,287.4903,229.3681,621.5245
2023-12-26 8:43:00 AM,626.0791,251.6632,287.9998,229.3681,621.9374
2023-12-26 9:43:00 AM,626.5186,252.1568,288.4507,229.3681,622.3768
2023-12-26 10:43:00 AM,626.9581,252.6512,288.8902,229.3681,622.8132
2023-12-26 11:43:00 AM,627.3976,253.1456,289.3298,229.3681,623.2528
2023-12-26 12:43:00 PM,627.837,253.6398,289.7691,229.3681,623.6921
2023-12-26 1:43:00 PM,628.2764,254.134,290.2086,229.3681,624.1316
2023-12-26 2:43:00 PM,628.7159,254.6281,290.648,229.3681,624.571
2023-12-26 3:43:00 PM,629.1553,255.122,291.0875,229.3681,625.0105
2023-12-26 4:43:00 PM,629.5952,255.6166,291.5777,229.3681,625.3279
2023-12-26 5:43:00 PM,630.0346,256.1124,292.1083,229.3681,625.7346
2023-12-26 6:43:00 PM,630.4739,256.6087,292.6371,229.3681,626.1636
2023-12-26 7:43:00 PM,630.9134,257.1209,293.175,229.3681,626.603
2023-12-26 8:43:00 PM,631.3529,257.6154,293.6812,229.3681,627.0425
2023-12-26 9:43:00 PM,631.7924,258.0562,294.1245,229.3681,627.4819
2023-12-26 10:43:00 PM,632.2318,258.4964,294.5663,229.3681,627.9214
2023-12-26 11:43:00 PM,632.6713,258.9362,295.0082,229.3681,628.3608
2023-12-27 12:43:00 AM,633.1108,259.376,295.4495,229.3681,628.8004
2023-12-27 1:43:00 AM,633.5502,259.8155,295.8898,229.3681,629.2397
2023-12-27 2:43:00 AM,633.9896,260.255,296.3296,229.3681,629.6792
2023-12-27 3:43:00 AM,634.4292,260.695,296.7696,229.3681,630.1188
2023-12-27 4:43:00 AM,634.8685,261.1344,297.2091,229.3681,630.5581
2023-12-27 5:43:00 AM,635.308,261.5739,297.6487,229.3681,630.9976
2023-12-27 6:43:00 AM,635.7476,262.0136,298.0886,229.3681,631.4371
2023-12-27 7:43:00 AM,636.187,262.4531,298.5282,229.3681,631.8766
2023-12-27 8:43:00 AM,636.6265,262.893,298.9681,229.3681,632.2652
2023-12-27 9:43:00 AM,637.0659,263.3327,299.4076,229.3681,632.7047
2023-12-27 10:43:00 AM,637.5056,263.7945,299.8888,229.3681,633.1423
2023-12-27 11:43:00 AM,637.9451,264.2848,300.4139,229.3681,633.5638
2023-12-27 12:43:00 PM,638.3845,264.7998,300.955,229.3682,633.9457
2023-12-27 1:43:00 PM,638.8241,265.3283,301.5003,229.3682,634.3853
2023-12-27 2:43:00 PM,639.2635,265.8278,302.0053,229.3682,634.8248
2023-12-27 3:43:00 PM,639.703,266.2727,302.4587,229.3682,635.2642
2023-12-27 4:43:00 PM,640.1423,266.7149,302.9052,229.3682,635.6945
2023-12-27 5:43:00 PM,640.5818,267.1556,303.3484,229.3682,636.134
2023-12-27 6:43:00 PM,641.0212,267.5958,303.7895,229.3682,636.5734
2023-12-27 7:43:00 PM,641.4607,268.0353,304.2299,229.3682,637.0129
2023-12-27 8:43:00 PM,641.9003,268.4752,304.6703,229.3682,637.4525
2023-12-27 9:43:00 PM,642.3397,268.9147,305.1098,229.3682,637.8919
2023-12-27 10:43:00 PM,642.7794,269.424,305.6339,229.3682,638.3314
2023-12-27 11:43:00 PM,643.2188,269.9725,306.1831,229.3682,638.7708
2023-12-28 12:43:00 AM,643.6583,270.5208,306.7314,229.3682,639.2067
2023-12-28 1:43:00 AM,644.0978,270.9673,307.2056,229.3682,639.6461
2023-12-28 2:43:00 AM,644.5372,271.4105,307.6755,229.3682,640.07
2023-12-28 3:43:00 AM,644.9767,271.8517,308.1431,229.3682,640.4324
2023-12-28 4:43:00 AM,645.4163,272.2932,308.6079,229.3682,640.8716
2023-12-28 5:43:00 AM,645.8557,272.7346,309.0716,229.3682,641.283
2023-12-28 6:43:00 AM,646.295,273.1765,309.5329,229.3682,641.7224
2023-12-28 7:43:00 AM,646.7345,273.6172,309.9842,229.3682,642.1618
2023-12-28 8:43:00 AM,647.1741,274.0576,310.4283,229.3682,642.6014
2023-12-28 9:43:00 AM,647.6136,274.4987,310.8718,229.3682,643.0408
2023-12-28 10:43:00 AM,648.0533,274.9893,311.3727,229.3682,643.48
2023-12-28 11:43:00 AM,648.4927,275.5009,311.9124,229.3682,643.8225
2023-12-28 12:43:00 PM,648.9322,276.0368,312.4596,229.3682,644.2617
2023-12-28 1:43:00 PM,649.3716,276.5795,313.0084,229.3682,644.7007
2023-12-28 2:43:00 PM,649.8111,277.1267,313.5576,229.3682,645.0773
2023-12-28 3:43:00 PM,650.2506,277.6592,314.0964,229.3682,645.4714
2023-12-28 4:43:00 PM,650.6901,278.1229,314.5875,229.3682,645.894
2023-12-28 5:43:00 PM,651.1296,278.5798,315.0695,229.3682,646.3333
2023-12-28 6:43:00 PM,651.569,279.0286,315.5356,229.3682,646.6984
2023-12-28 7:43:00 PM,652.0084,279.4731,315.9924,229.3682,647.1379
2023-12-28 8:43:00 PM,652.4479,279.9167,316.4476,229.3682,647.5773
2023-12-28 9:43:00 PM,652.8873,280.3621,316.8974,229.3682,647.9932
2023-12-28 10:43:00 PM,653.3269,280.8115,317.3425,229.3682,648.213
2023-12-28 11:43:00 PM,653.7664,281.2583,317.7866,229.3682,648.4327
2023-12-29 12:43:00 AM,654.2058,281.7117,318.2273,229.3682,648.6523
2023-12-29 1:43:00 AM,654.6453,282.154,318.6674,229.3682,648.8721
2023-12-29 2:43:00 AM,655.0851,282.6156,319.1295,229.3682,649.0918
2023-12-29 3:43:00 AM,655.5245,283.1648,319.6788,229.3682,649.3115
2023-12-29 4:43:00 AM,655.964,283.714,320.2281,229.3682,649.6098
2023-12-29 5:43:00 AM,656.4036,284.2295,320.7589,229.3682,650.0494
2023-12-29 6:43:00 AM,656.843,284.6991,321.2616,229.3682,650.4808
2023-12-29 7:43:00 AM,657.2823,285.1612,321.7488,229.3682,650.9177
2023-12-29 8:43:00 AM,657.7222,285.6287,322.2385,229.3682,651.3572
2023-12-29 9:43:00 AM,658.1617,286.0876,322.7167,229.3682,651.7968
2023-12-29 10:43:00 AM,658.6012,286.538,323.1763,229.3682,652.2327
2023-12-29 11:43:00 AM,659.0405,286.9868,323.6309,229.3682,652.672
2023-12-29 12:43:00 PM,659.4801,287.4353,324.0847,229.3682,653.0878
2023-12-29 1:43:00 PM,659.9199,287.8933,324.5484,229.3682,653.5272
2023-12-29 2:43:00 PM,660.3594,288.4394,325.0977,229.3682,653.9667
2023-12-29 3:43:00 PM,660.7988,288.987,325.647,229.3682,654.406
2023-12-29 4:43:00 PM,661.2383,289.5352,326.1963,229.3682,654.8455
2023-12-29 5:43:00 PM,661.6778,290.0086,326.6932,229.3682,655.2504
2023-12-29 6:43:00 PM,662.1172,290.4697,327.1744,229.3682,655.6899
2023-12-29 7:43:00 PM,662.5567,290.9262,327.6502,229.3682,656.1293
2023-12-29 8:43:00 PM,662.9962,291.3797,328.1209,229.3682,656.5688
2023-12-29 9:43:00 PM,663.4356,291.8303,328.5874,229.3682,657.0082
2023-12-29 10:43:00 PM,663.8751,292.2755,329.0488,229.3682,657.4477
2023-12-29 11:43:00 PM,664.3146,292.7183,329.5068,229.3682,657.8873
2023-12-30 12:43:00 AM,664.7541,293.1587,329.9557,229.3682,658.3267
2023-12-30 1:43:00 AM,665.1935,293.5986,330.4029,229.3682,658.7662
2023-12-30 2:43:00 AM,665.6329,294.0383,330.8505,229.3682,659.2055
2023-12-30 3:43:00 AM,666.0723,294.4781,331.2981,229.3682,659.645
2023-12-30 4:43:00 AM,666.5119,294.9182,331.7473,229.3682,660.0845
2023-12-30 5:43:00 AM,666.9514,295.3582,332.1967,229.3682,660.524
2023-12-30 6:43:00 AM,667.3908,295.7982,332.6438,229.3682,660.9634
2023-12-30 7:43:00 AM,667.8303,296.2387,333.0892,229.3682,661.4029
2023-12-30 8:43:00 AM,668.27,296.71,333.5697,229.3682,661.8423
2023-12-30 9:43:00 AM,668.7094,297.2259,334.1101,229.3682,662.2818
2023-12-30 10:43:00 AM,669.1489,297.7516,334.6548,229.3682,662.7213
2023-12-30 11:43:00 AM,669.5883,298.2871,335.2028,229.3682,663.1498
2023-12-30 12:43:00 PM,670.0278,298.8289,335.7479,229.3682,663.5878
2023-12-30 1:43:00 PM,670.4673,299.2868,336.2328,229.3682,663.9763
2023-12-30 2:43:00 PM,670.9068,299.7437,336.7122,229.3682,664.3735
2023-12-30 3:43:00 PM,671.3463,300.1906,337.1754,229.3682,664.8122
2023-12-30 4:43:00 PM,671.7857,300.637,337.6318,229.3682,665.2516
2023-12-30 5:43:00 PM,672.2252,301.0818,338.0849,229.3682,665.6911
2023-12-30 6:43:00 PM,672.6646,301.5259,338.5363,229.3682,666.1306
2023-12-30 7:43:00 PM,673.1041,301.967,338.9826,229.3682,666.5356
2023-12-30 8:43:00 PM,673.5435,302.408,339.429,229.3682,666.9747
2023-12-30 9:43:00 PM,673.983,302.8493,339.8737,229.3682,667.4142
2023-12-30 10:43:00 PM,674.4227,303.3491,340.3791,229.3682,667.8531
2023-12-30 11:43:00 PM,674.8621,303.8969,340.9284,229.3682,668.2926
2023-12-31 12:43:00 AM,675.3017,304.4461,341.4778,229.3682,668.7322
2023-12-31 1:43:00 AM,675.7406,304.9745,342.0146,229.3682,669.1523
2023-12-31 2:43:00 AM,676.1801,305.4165,342.475,229.3682,669.5917
2023-12-31 3:43:00 AM,676.6195,305.8565,342.9247,229.3682,670.0312
2023-12-31 4:43:00 AM,677.059,306.2961,343.3741,229.3682,670.4706
2023-12-31 5:43:00 AM,677.4984,306.736,343.8237,229.3682,670.9101
2023-12-31 6:43:00 AM,677.9379,307.1758,344.2699,229.3682,671.3495
2023-12-31 7:43:00 AM,678.3773,307.6157,344.712,229.3682,671.789
2023-12-31 8:43:00 AM,678.8168,308.0556,345.1531,229.3682,672.2285
2023-12-31 9:43:00 AM,679.2562,308.4955,345.5929,229.3682,672.6679
2023-12-31 10:43:00 AM,679.6957,308.9353,346.0328,229.3682,673.1074
2023-12-31 11:43:00 AM,680.1351,309.3748,346.4723,229.3682,673.5468
2023-12-31 12:43:00 PM,680.5747,309.8146,346.912,229.3682,673.9864
2023-12-31 1:43:00 PM,681.0142,310.2541,347.3516,229.3682,674.4258
2023-12-31 2:43:00 PM,681.4537,310.7388,347.8713,229.3682,674.8637
2023-12-31 3:43:00 PM,681.8932,311.244,348.4059,229.3682,675.3032
2023-12-31 4:43:00 PM,682.3326,311.7662,348.9485,229.3682,675.7216
2023-12-31 5:43:00 PM,682.772,312.2909,349.485,229.3682,676.1419
2023-12-31 6:43:00 PM,683.2115,312.7324,349.9323,229.3682,676.58
2023-12-31 7:43:00 PM,683.6509,313.1737,350.3778,229.3682,677.0194
2023-12-31 8:43:00 PM,684.0904,313.6152,350.8214,229.3682,677.4405
2023-12-31 9:43:00 PM,684.5298,314.0554,351.2617,229.3682,677.8799
2023-12-31 10:43:00 PM,684.9694,314.5188,351.7405,229.3682,678.3194
2023-12-31 11:43:01 PM,685.409,315.0446,352.2855,229.3682,678.759
